default_code,name,type,standard_price,list_price,categ_id,supplier_id,active,sale_ok,purchase_ok
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
55P61B,"TV LED TCL 55""",consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
,,consu,0.0,0.0,,ALMCE,True,True,True
